,stuid,fname,lname,address,city,state,hphone,dob,ssn,grade,schoolassignment,deviceassignment
312508,312508,Melissa,Collins,597 Johnson Groves Street,West Garyton,MD,+12025550191,2005-05-25,057-25-8587,9,48,5e8f5f
312509,312509,Brittany,Chandler,9361 Vaughn Throughway Stravenue,West Garyton,MD,+12025550137,2004-11-14,531-48-9646,10,96,bdbba3
312510,312510,Bryan,Bates,6678 Darryl Throughway Stravenue,West Garyton,MD,+12025550105,2005-04-22,216-87-3831,10,82,5e5cb5
312511,312511,Catherine,Faulkner,015 Jason Mountains Garden,West Garyton,MD,+12025550105,2008-09-19,017-45-6466,6,14,bfc32b
312512,312512,Carol,Ward,46055 Wallace Summit Fall,West Garyton,MD,+12025550124,2011-07-17,864-68-9083,3,3,19c5b8
312513,312513,William,Lopez,9725 Espinoza Mill Place,West Garyton,MD,+12025550191,2007-01-26,413-84-2476,8,13,92413d
312514,312514,Angela,Steele,61436 Farmer Roads Grove,West Garyton,MD,+12025550124,2002-05-09,598-11-8800,12,71,2ea28b
312515,312515,Michael,Wood,11103 Jessica Green Plaza,West Garyton,MD,+12025550188,2010-08-28,818-48-1878,4,1,8d8856
312516,312516,Christopher,Mcconnell,8588 Jenkins Isle Freeway,West Garyton,MD,+12025550188,2013-05-09,653-62-3216,1,12,418a16
312517,312517,Jason,Sanders,717 Matthew Junctions Plain,West Garyton,MD,+12025550105,2008-08-17,171-88-8876,6,0,5c6e81
312518,312518,Wayne,Johnson,081 Campbell Oval Canyon,West Garyton,MD,+12025550191,2013-02-10,238-65-6099,2,3,1441d0
312519,312519,Diana,Watson,6846 Horne Villages Turnpike,West Garyton,MD,+12025550137,2004-11-24,006-53-8200,10,109,de8576
312520,312520,Lisa,Taylor,6645 Melinda Prairie Summit,West Garyton,MD,+12025550124,2002-12-10,406-15-3309,12,112,3cc086
312521,312521,Patricia,Miles,9418 Larson Branch Crossroad,West Garyton,MD,+12025550137,2007-03-22,104-94-5141,8,10,6af5b1
312522,312522,Sue,Robinson,643 Erica Station Motorway,West Garyton,MD,+12025550191,2010-12-22,759-66-7360,4,12,6d50e7
312523,312523,Jennifer,Gray,47287 Velez Place Fall,West Garyton,MD,+12025550191,2011-08-21,345-57-1454,3,3,869e33
312524,312524,Lisa,Morris,74895 Allen Turnpike Village,West Garyton,MD,+12025550187,2008-01-17,547-75-8456,7,13,c16346
312525,312525,Timothy,Jimenez,093 Navarro Place Drives,West Garyton,MD,+12025550188,2004-11-08,733-61-5909,10,62,e015e1
312526,312526,Jacob,Murray,10379 Williams Meadows Court,West Garyton,MD,+12025550105,2003-02-02,369-62-9097,12,75,726e63
312527,312527,Trevor,Kennedy,12567 Gentry Shoal Grove,West Garyton,MD,+12025550188,2011-04-07,195-05-3835,4,4,d00d5f
312528,312528,Ashley,Walker,95617 Olsen Shoal Union,West Garyton,MD,+12025550191,2009-11-21,452-24-7668,5,10,544fe5
312529,312529,Joshua,Silva,036 Catherine Lake Courts,West Garyton,MD,+12025550137,2012-08-23,467-88-9552,2,3,914094
312530,312530,Charles,Anderson,9369 Burke Branch Court,West Garyton,MD,+12025550137,2011-05-20,007-51-3774,3,0,cad9a1
312531,312531,Nicole,Acosta,8796 Karla Gateway Roads,West Garyton,MD,+12025550105,2012-09-19,660-71-4977,2,13,8ac226
312532,312532,Edward,Wright,6664 Coleman Glens Village,West Garyton,MD,+12025550187,2004-10-18,141-33-3449,10,103,3c239e
312533,312533,Elizabeth,Reyes,1798 Crystal Knolls Manors,West Garyton,MD,+12025550137,2012-12-03,199-94-9004,2,7,e4732e
312534,312534,Shane,Robinson,5216 Mccullough Ville Lodge,West Garyton,MD,+12025550137,2008-01-20,051-60-9165,7,6,6b621e
312535,312535,Robin,Crawford,01387 Maria Route Rapids,West Garyton,MD,+12025550105,2011-12-28,746-73-6745,3,0,75cb3d
312536,312536,Matthew,Shaw,817 George Lane Ford,West Garyton,MD,+12025550124,2010-02-20,854-37-2592,5,12,2a2d27
312537,312537,Anthony,Bennett,6828 Sherry Ferry Pike,West Garyton,MD,+12025550187,2013-01-18,020-94-6355,2,1,22e59e
312538,312538,Howard,Duran,183 Williams Trail Street,West Garyton,MD,+12025550105,2011-01-29,443-15-6558,4,9,d74f16
312539,312539,Lisa,Castillo,11839 Derek Square Gardens,West Garyton,MD,+12025550124,2007-07-22,798-02-9118,7,11,7e1816
312540,312540,Eric,Smith,2466 Pena Valleys Crossing,West Garyton,MD,+12025550187,2005-03-09,657-92-4479,10,64,21c711
312541,312541,Melissa,Lane,311 Brown Vista Coves,West Garyton,MD,+12025550188,2008-04-20,154-73-2176,7,0,9ce1b0
312542,312542,Lauren,Dominguez,25791 Patricia Hills Forges,West Garyton,MD,+12025550124,2013-07-18,682-82-9107,1,4,82856e
312543,312543,Deborah,Potts,22187 Hall Hills Shore,West Garyton,MD,+12025550187,2012-11-22,133-17-9037,2,14,4d3838
312544,312544,Jason,Turner,2951 Daniel Extension Junction,West Garyton,MD,+12025550124,2005-02-05,021-10-9375,10,108,d5f6c4
312545,312545,Shane,Thomas,55130 Lauren Junctions Square,West Garyton,MD,+12025550191,2002-07-25,309-11-7707,12,113,587cfc
312546,312546,Juan,Levy,896 James Extensions Ford,West Garyton,MD,+12025550124,2011-08-09,401-80-3679,3,2,30acd9
312547,312547,Frank,Mejia,005 Davis Greens Curve,West Garyton,MD,+12025550188,2009-08-16,349-01-6861,5,7,d2e868
312548,312548,Manuel,Williams,348 Reyes Lights Square,West Garyton,MD,+12025550188,2013-02-02,152-13-3012,2,5,1648c3
312549,312549,Devin,Taylor,539 Benjamin Station Inlet,West Garyton,MD,+12025550105,2003-03-08,162-15-1579,12,115,9932da
312550,312550,Marcus,Chandler,4977 Cochran Plain Forks,West Garyton,MD,+12025550137,2011-03-12,503-60-3754,4,7,99b93b
312551,312551,Amy,Oneill,83780 Graham Road Throughway,West Garyton,MD,+12025550187,2003-09-25,749-33-6622,11,104,6e88bd
312552,312552,Rachel,Watkins,4376 Stafford Flat Overpass,West Garyton,MD,+12025550188,2012-05-24,678-85-8160,2,11,f34d14
312553,312553,Gabriel,Green,940 Vicki Shoal Tunnel,West Garyton,MD,+12025550105,2009-04-02,462-22-4533,6,10,e1eb3a
312554,312554,Amanda,Patterson,222 White Alley Spring,West Garyton,MD,+12025550124,2011-10-22,887-80-9841,3,2,445295
312555,312555,Thomas,Hall,71902 Marcus Drive Turnpike,West Garyton,MD,+12025550105,2009-09-24,195-94-6014,5,5,5a78b4
312556,312556,Derek,Bishop,632 Angela Flats Union,West Garyton,MD,+12025550188,2006-08-12,092-59-7884,8,8,a1675f
312557,312557,Angela,Reynolds,938 Harvey Hollow Extensions,West Garyton,MD,+12025550124,2003-09-16,334-38-4959,11,110,c6fc2e
312558,312558,Joseph,Ward,086 Vincent Parkways Plain,West Garyton,MD,+12025550105,2009-06-08,476-83-4630,5,11,5f27d8
312559,312559,Debra,Romero,39453 Acevedo Isle Manors,West Garyton,MD,+12025550188,2008-07-31,481-99-8576,6,15,7816b9
312560,312560,John,Griffin,9325 Stanley Neck Fall,West Garyton,MD,+12025550188,2013-12-29,506-86-9365,1,10,353301
312561,312561,Nicholas,Henry,8003 Wayne Turnpike Knoll,West Garyton,MD,+12025550124,2013-07-21,814-62-9043,1,9,370552
312562,312562,Michael,Davis,54555 Brandi Fall Estates,West Garyton,MD,+12025550191,2010-02-26,760-11-7630,5,6,2c5ab0
312563,312563,Tonya,Burns,786 Sanchez Lock Plaza,West Garyton,MD,+12025550187,2004-10-08,242-23-8188,10,78,4d070c
312564,312564,Kim,Cox,1284 Craig Glens Unions,West Garyton,MD,+12025550105,2005-02-14,675-79-0425,10,55,31722f
312565,312565,Katie,Jones,55716 Shannon Summit Pines,West Garyton,MD,+12025550137,2005-06-25,189-49-9728,9,90,269a01
312566,312566,Janet,Roberts,912 Anderson Vista Dam,West Garyton,MD,+12025550188,2011-07-11,228-21-6024,3,13,41b107
312567,312567,Curtis,Morris,65708 Mcmahon Flats Port,West Garyton,MD,+12025550191,2014-03-03,395-33-9805,1,10,64b04c
312568,312568,Christopher,Hall,87251 Miller Mountain Brooks,West Garyton,MD,+12025550137,2012-03-31,502-12-1693,3,15,e5afe5
312569,312569,Gabrielle,Tanner,416 Sharp Trail Gateway,West Garyton,MD,+12025550187,2007-11-20,404-32-1353,7,13,cb218b
312570,312570,Ruben,Wallace,8363 Marquez Crescent Course,West Garyton,MD,+12025550124,2007-04-25,813-02-8912,8,13,3d32db
312571,312571,Jennifer,Thornton,179 Geoffrey Square Mountain,West Garyton,MD,+12025550105,2010-12-15,636-49-5885,4,14,0d4c58
312572,312572,Katie,Black,737 Anthony Route Hills,West Garyton,MD,+12025550105,2011-01-02,509-68-7582,4,4,4e002d
312573,312573,Lydia,Clark,827 Bobby Hill Circles,West Garyton,MD,+12025550187,2003-11-12,337-61-5305,11,106,5b6f32
312574,312574,George,King,6154 Gibson Run Junctions,West Garyton,MD,+12025550191,2012-01-28,636-90-7896,3,10,c058e2
312575,312575,Scott,Henry,84674 Harrington Parks Loop,West Garyton,MD,+12025550191,2014-04-04,334-12-0083,1,14,f95926
312576,312576,Nicholas,Middleton,22972 Ho Lodge Flat,West Garyton,MD,+12025550124,2012-01-07,732-43-4702,3,6,151acc
312577,312577,Robin,Jarvis,24354 Robert Ports Locks,West Garyton,MD,+12025550137,2013-05-15,362-67-9894,1,9,d61ce2
312578,312578,Eric,Garza,3263 Wilkerson Forest Expressway,West Garyton,MD,+12025550137,2011-12-16,022-19-3814,3,14,e99c59
312579,312579,Anna,Hayden,00365 Walton Ports Trail,West Garyton,MD,+12025550137,2005-06-03,169-85-7298,9,109,2c2909
312580,312580,Jasmine,Williams,8256 Wilkinson Viaduct Spurs,West Garyton,MD,+12025550124,2007-02-20,732-16-8362,8,6,c46b88
312581,312581,Valerie,Henderson,88251 Hess Streets Ridge,West Garyton,MD,+12025550105,2007-07-24,224-91-3062,7,15,b56214
312582,312582,Justin,Davis,36199 Chelsea Hills Spring,West Garyton,MD,+12025550188,2008-10-07,337-10-4656,6,9,e29d3c
312583,312583,Jessica,Morrison,85902 Jones Parkway Vista,West Garyton,MD,+12025550191,2004-04-21,491-47-9946,11,114,f2f92b
312584,312584,Mark,Abbott,482 Lucas Point Harbor,West Garyton,MD,+12025550124,2008-11-02,752-61-6198,6,14,c9d197
312585,312585,George,Smith,61091 Hodge Squares Hollow,West Garyton,MD,+12025550188,2013-03-20,255-35-1080,2,13,4782ef
312586,312586,John,Pacheco,6595 Alexander Pine Dale,West Garyton,MD,+12025550137,2003-09-21,719-78-6564,11,67,8164a5
312587,312587,Jessica,Jennings,0759 Sean Extensions Parkway,West Garyton,MD,+12025550124,2004-12-29,802-52-1469,10,92,2c6c27
312588,312588,Pamela,Cunningham,05180 Schultz Throughway Port,West Garyton,MD,+12025550188,2008-05-24,697-99-7122,6,14,b6b207
312589,312589,Thomas,Spears,9363 Velazquez Falls Knoll,West Garyton,MD,+12025550137,2011-04-22,126-60-7104,4,4,b8de67
312590,312590,Michael,Reid,12017 Michelle Cove Greens,West Garyton,MD,+12025550188,2008-12-31,752-13-6849,6,5,03f18a
312591,312591,Stephanie,Hogan,177 Rodriguez Land Port,West Garyton,MD,+12025550191,2006-01-21,346-34-4169,9,66,3086b6
312592,312592,Danny,Foster,4119 Thompson Parkways Manor,West Garyton,MD,+12025550105,2009-02-24,701-08-5769,6,14,14747e
312593,312593,Andrew,Simmons,05783 Wang Walks Bridge,West Garyton,MD,+12025550191,2012-06-16,226-65-0992,2,8,e82e44
312594,312594,Brett,Olson,42503 Phillip Parks Shore,West Garyton,MD,+12025550105,2004-09-20,436-17-3446,10,93,ad7b52
312595,312595,Matthew,Chang,4377 Michael Unions Orchard,West Garyton,MD,+12025550187,2006-08-25,404-82-8613,8,2,6c7055
312596,312596,Heather,Hobbs,7702 Hamilton Ville Rest,West Garyton,MD,+12025550124,2009-02-04,426-90-6257,6,6,127f2a
312597,312597,Tammy,Hardy,2100 Kelly Alley Brooks,West Garyton,MD,+12025550188,2011-01-24,051-34-4309,4,9,455c82
312598,312598,Daisy,Waters,9181 Warren Circles Harbors,West Garyton,MD,+12025550187,2008-08-26,006-35-7030,6,7,ad57f1
312599,312599,William,Daniels,2989 Hill Groves Route,West Garyton,MD,+12025550188,2010-06-21,194-30-2535,4,6,bac837
312600,312600,Diane,Winters,9907 Lisa Spurs Mill,West Garyton,MD,+12025550187,2002-06-14,207-88-9328,12,105,021132
312601,312601,Justin,Thomas,970 Brandon Fork Key,West Garyton,MD,+12025550124,2014-03-13,738-81-4201,1,0,103381
312602,312602,Ann,Olson,28351 Linda Mount Throughway,West Garyton,MD,+12025550105,2004-09-10,649-40-6420,10,48,ec93a6
312603,312603,Maria,White,9396 Williamson Cliffs Dale,West Garyton,MD,+12025550188,2013-01-28,168-83-4390,2,6,1547fa
312604,312604,Kerry,Howard,6282 Tami Ridge Crossroad,West Garyton,MD,+12025550105,2010-02-04,486-36-5897,5,3,2070b7
312605,312605,Joshua,Ballard,03034 Campbell Mill Summit,West Garyton,MD,+12025550124,2004-12-16,319-78-9257,10,110,f964a8
312606,312606,Tiffany,Sanchez,72935 Flores Stream Mall,West Garyton,MD,+12025550191,2008-06-01,701-96-7477,6,15,895e1e
312607,312607,Ann,Burgess,8472 Dorothy Point Lodge,West Garyton,MD,+12025550124,2008-03-11,327-14-3906,7,1,daf7c6
312608,312608,Danny,Moody,958 David Springs Club,West Garyton,MD,+12025550137,2011-10-02,668-85-8276,3,10,c60151
312609,312609,Kayla,Williams,0779 Allen Hills River,West Garyton,MD,+12025550137,2006-05-12,423-93-6034,8,9,077459
312610,312610,Brandi,Harris,6129 James Inlet Rapid,West Garyton,MD,+12025550187,2012-04-26,892-58-2572,3,11,34abfc
312611,312611,Corey,Davenport,2424 Jennifer Forges Estates,West Garyton,MD,+12025550191,2004-10-23,819-23-7048,10,101,be69f4
312612,312612,Terry,Clark,628 Martinez Vista Hollow,West Garyton,MD,+12025550124,2008-07-30,128-41-0872,6,6,79c405
312613,312613,Jason,Baxter,824 Clay Squares Row,West Garyton,MD,+12025550191,2003-01-09,708-77-4575,12,106,ab00a3
312614,312614,Daniel,House,83510 Bryan Canyon Bypass,West Garyton,MD,+12025550191,2003-04-11,534-41-8078,12,51,c3ee14
312615,312615,Jane,Burns,9580 Mary Shoals Land,West Garyton,MD,+12025550191,2008-04-17,642-41-7499,7,2,fbcf76
312616,312616,Alisha,Montgomery,002 Paula Mill Extensions,West Garyton,MD,+12025550105,2008-04-22,379-93-0728,7,15,b29af3
312617,312617,Tyler,Taylor,0677 Margaret Forge Mission,West Garyton,MD,+12025550105,2007-04-09,540-36-3369,8,4,e76a4d
312618,312618,Andre,Gray,842 Reyes Bypass Square,West Garyton,MD,+12025550191,2011-01-10,146-97-2366,4,11,a5c33d
312619,312619,Matthew,Brown,571 Regina Stravenue Parkway,West Garyton,MD,+12025550187,2011-09-29,697-92-4817,3,1,5f5561
312620,312620,Tammy,Sims,19161 Holland Well Crescent,West Garyton,MD,+12025550124,2005-04-19,032-61-2945,10,99,720f34
312621,312621,Jesse,Hill,85966 Holmes Underpass Glen,West Garyton,MD,+12025550137,2004-08-25,335-62-6388,10,74,491d8e
312622,312622,Kelly,Cook,475 Cortez Drive Mountain,West Garyton,MD,+12025550191,2011-03-26,089-31-3223,4,7,c4d207
312623,312623,Beverly,Roach,8538 Sherry Valleys River,West Garyton,MD,+12025550124,2011-09-20,570-50-5573,3,0,04e7a6
312624,312624,Brian,Weber,285 Caitlin Unions Trail,West Garyton,MD,+12025550191,2013-10-11,785-54-7316,1,7,3b97b4
312625,312625,Jose,Dalton,3181 Miller Key Pass,West Garyton,MD,+12025550187,2013-08-28,082-28-6145,1,7,e994af
312626,312626,Juan,Chapman,041 Brown Fords Keys,West Garyton,MD,+12025550137,2002-08-06,057-02-7229,12,98,ddc38b
312627,312627,Gregory,Price,030 Miller Shoals Square,West Garyton,MD,+12025550191,2006-11-17,434-39-4788,8,15,56cfd3
312628,312628,Kelly,Johnson,75875 Smith Inlet Mills,West Garyton,MD,+12025550105,2009-01-29,510-79-4740,6,2,f94256
312629,312629,Albert,Hall,38143 Valerie Street Grove,West Garyton,MD,+12025550188,2013-12-20,225-77-6173,1,8,6591b4
312630,312630,Diane,Pruitt,8141 Maria Inlet Pines,West Garyton,MD,+12025550187,2010-06-11,720-85-4422,4,0,ce068a
312631,312631,Justin,Hensley,3168 Petty Lane Burgs,West Garyton,MD,+12025550191,2011-12-03,452-35-5849,3,1,53c446
312632,312632,Christina,Woodward,84864 Stephenson Unions Dale,West Garyton,MD,+12025550137,2012-09-27,043-34-3514,2,4,30e867
312633,312633,Jose,Sanchez,510 Christine Burgs Estate,West Garyton,MD,+12025550137,2003-02-24,016-93-3174,12,79,19eaed
312634,312634,Daniel,Brown,511 Jared Streets Park,West Garyton,MD,+12025550105,2012-04-22,679-08-2842,3,6,b103bb
312635,312635,Sean,Cruz,56076 Harris Views Key,West Garyton,MD,+12025550137,2008-09-13,854-61-7361,6,0,11760a
312636,312636,Laura,Kennedy,0635 Gregory Island Circle,West Garyton,MD,+12025550137,2011-12-04,063-91-9824,3,8,6080d0
312637,312637,Brian,Carter,582 Shirley Burg Inlet,West Garyton,MD,+12025550137,2002-11-18,171-74-1063,12,75,75850f
312638,312638,Daniel,Hall,369 Reynolds Hills Road,West Garyton,MD,+12025550191,2010-09-21,555-57-0037,4,0,b4c237
312639,312639,Mary,Rodriguez,9978 Garcia Center Key,West Garyton,MD,+12025550124,2011-01-25,509-75-8031,4,4,e9bb40
312640,312640,Sarah,Williams,07586 Perry Tunnel Inlet,West Garyton,MD,+12025550137,2005-07-24,718-57-6822,9,95,d58d19
312641,312641,Laura,Mcdaniel,525 Maxwell Road Stream,West Garyton,MD,+12025550137,2012-06-04,533-94-6600,2,12,22d040
312642,312642,Joanna,Baker,20026 Jason Rest Meadow,West Garyton,MD,+12025550105,2012-04-13,195-75-3293,3,14,92b26e
312643,312643,Breanna,Howard,417 Hoover Path Port,West Garyton,MD,+12025550105,2009-12-03,660-08-5755,5,5,565398
312644,312644,Sarah,Edwards,84100 Mcneil Manors Island,West Garyton,MD,+12025550191,2003-10-14,817-43-3373,11,112,7407cb
312645,312645,Nancy,Jones,810 Christine Track Mills,West Garyton,MD,+12025550188,2013-09-17,244-47-3078,1,1,4d3ae4
312646,312646,Gerald,Shepard,1959 Little Common View,West Garyton,MD,+12025550124,2003-03-06,590-96-8115,12,103,da8fc3
312647,312647,Ryan,Stevens,6375 Cook Island Courts,West Garyton,MD,+12025550188,2012-07-01,896-80-1180,2,7,0b6326
312648,312648,Erin,Barton,616 Miller Wells Pines,West Garyton,MD,+12025550188,2008-07-25,747-40-4750,6,5,d431f0
312649,312649,Sean,Travis,77652 Jason Manors Run,West Garyton,MD,+12025550191,2010-11-20,232-84-6679,4,4,fcf9ca
312650,312650,Veronica,Hernandez,771 Jennifer Camp Meadow,West Garyton,MD,+12025550137,2006-01-23,315-05-0827,9,106,78cc1c
312651,312651,Elizabeth,Romero,798 Rebecca Glens Lane,West Garyton,MD,+12025550137,2011-01-21,106-43-8013,4,4,b5adc6
312652,312652,David,Meyers,676 May Tunnel Bridge,West Garyton,MD,+12025550124,2007-10-28,439-67-3776,7,14,e8081e
312653,312653,Christina,Johnson,960 Sanford Circle Neck,West Garyton,MD,+12025550137,2011-03-02,373-08-9525,4,2,e22e28
312654,312654,Laura,Bailey,31287 Wise Coves Shoals,West Garyton,MD,+12025550188,2004-08-31,599-10-1078,10,110,7d5856
312655,312655,Thomas,Moss,1655 Nicholas Common Via,West Garyton,MD,+12025550191,2008-01-01,373-56-0350,7,3,073bee
312656,312656,Richard,Douglas,0431 Joseph Isle Creek,West Garyton,MD,+12025550105,2003-05-09,288-71-4264,11,63,c6da27
312657,312657,Arthur,Franklin,42799 Ernest Prairie Field,West Garyton,MD,+12025550191,2013-11-29,312-79-9703,1,2,22f0d0
312658,312658,Jill,Lee,98737 Ramirez Pass Via,West Garyton,MD,+12025550105,2003-07-20,865-29-6870,11,58,42ca57
312659,312659,Lynn,Alvarez,01761 Mark Vista Isle,West Garyton,MD,+12025550137,2006-09-14,667-34-1359,8,5,5c47ff
312660,312660,Amy,Palmer,3312 Wheeler Fields Shoal,West Garyton,MD,+12025550124,2006-11-09,212-53-0141,8,9,f9f737
312661,312661,Amanda,Bell,8831 Kemp Track Ville,West Garyton,MD,+12025550191,2011-04-20,328-62-7012,4,6,710d1c
312662,312662,Matthew,Hall,80531 Jessica Haven Cliffs,West Garyton,MD,+12025550124,2011-12-30,599-11-9678,3,13,5bfd78
312663,312663,Troy,Thomas,8038 Jeremy Parks Brooks,West Garyton,MD,+12025550105,2008-06-18,269-35-6208,6,4,6642f6
312664,312664,Ryan,Robertson,5333 Teresa Courts Unions,West Garyton,MD,+12025550187,2005-01-08,584-30-7448,10,102,31b77e
312665,312665,Olivia,Higgins,7388 Michelle Avenue Islands,West Garyton,MD,+12025550188,2014-02-25,659-51-1033,1,13,8e5262
312666,312666,Curtis,Deleon,9768 Courtney Corners Forks,West Garyton,MD,+12025550124,2012-10-17,599-39-5693,2,5,1b7078
312667,312667,April,Smith,25191 William Stravenue Islands,West Garyton,MD,+12025550124,2005-05-22,806-66-0591,9,115,b6a52d
312668,312668,Megan,Salazar,234 Victoria Lodge Centers,West Garyton,MD,+12025550124,2005-05-07,583-80-5008,9,49,f109f8
312669,312669,Taylor,Smith,590 Barker Path Summit,West Garyton,MD,+12025550137,2004-11-21,665-78-9998,10,73,8f9348
312670,312670,Jessica,Calhoun,062 Hernandez Causeway Expressway,West Garyton,MD,+12025550188,2008-10-19,180-47-6376,6,9,1a40ff
312671,312671,Denise,Myers,0802 Aaron Rapids Rest,West Garyton,MD,+12025550187,2008-09-29,296-61-2495,6,8,b965f9
312672,312672,Christopher,Lyons,31904 Brian Loop Crossing,West Garyton,MD,+12025550124,2005-05-31,491-36-8537,9,109,0b4d75
312673,312673,Richard,Hayden,970 William Dale Island,West Garyton,MD,+12025550137,2012-03-29,558-81-9754,3,7,132802
312674,312674,Cheryl,Washington,006 Jennifer Ferry Parkway,West Garyton,MD,+12025550188,2007-08-10,415-73-2526,7,0,a675a4
312675,312675,Jonathan,Scott,23395 Pamela Villages Row,West Garyton,MD,+12025550137,2011-10-17,399-14-9408,3,5,a2b558
312676,312676,Ryan,Johnson,177 Thomas Pass Fields,West Garyton,MD,+12025550187,2008-12-26,687-16-7536,6,5,919ad4
312677,312677,Travis,Thomas,026 Carolyn Track Creek,West Garyton,MD,+12025550187,2002-06-21,535-64-7290,12,48,69d967
312678,312678,Jason,Davis,697 Edwards Ports Key,West Garyton,MD,+12025550187,2010-12-18,106-07-7697,4,1,930440
312679,312679,Derek,Austin,6525 Long Roads Spur,West Garyton,MD,+12025550191,2006-02-22,688-58-6819,9,59,614b89
312680,312680,Maria,Miller,90082 Michael Spur Creek,West Garyton,MD,+12025550105,2005-09-16,729-92-1555,9,64,8c9acd
